date,state,fips,cases,deaths,negative,recovered,income,percentile,happiness_score,emotional_physical,work,community_env,happiness_percentile,cases_pop,,
31/03/2020,New York,36,75795,1550,129391,4975,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.003896202,,
01/04/2020,New York,36,83712,1941,137168,6142,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.004303171,,
02/04/2020,New York,36,92381,2373,146584,7434,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.004748796,,
03/04/2020,New York,36,102863,2935,157657,8886,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.005287618,,
04/04/2020,New York,36,113704,3565,169917,10478,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.005844894,,
05/04/2020,New York,36,122031,4159,180249,12187,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.006272939,,
06/04/2020,New York,36,130689,4758,190122,13366,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.006717999,,
07/04/2020,New York,36,138863,5489,201195,14590,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.007138179,,
08/04/2020,New York,36,149316,6268,215837,16353,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.00767551,,
09/04/2020,New York,36,159937,7067,231612,18297,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.008221477,,
10/04/2020,New York,36,170512,7844,247373,20249,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.008765079,,
11/04/2020,New York,36,180458,8627,260522,22025,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.009276348,,
12/04/2020,New York,36,188694,9385,272907,23887,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.009699715,,
13/04/2020,New York,36,195031,10056,283326,23887,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.010025465,,
14/04/2020,New York,36,202208,10834,296935,25589,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.010394395,,
15/04/2020,New York,36,213779,11586,312233,28004,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.010989196,,
16/04/2020,New York,36,222284,12192,328295,30800,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.011426391,,
17/04/2020,New York,36,229642,12822,343581,33392,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.011804625,,
18/04/2020,New York,36,236732,13362,359800,35458,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.012169083,,
19/04/2020,New York,36,242786,13869,374769,37596,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.012480286,,
20/04/2020,New York,36,247512,14347,386349,39085,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.012723223,,
21/04/2020,New York,36,251690,14828,397635,40482,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.012937991,,
22/04/2020,New York,36,257216,15302,412766,42308,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.013222052,,
23/04/2020,New York,36,263460,15740,432460,44244,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.013543022,,
24/04/2020,New York,36,271590,16162,459066,46156,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.01396094,,
25/04/2020,New York,36,282143,16599,495425,47935,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.014503411,,
26/04/2020,New York,36,288045,16966,517305,49687,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.014806801,,
27/04/2020,New York,36,291996,17303,534099,50751,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.0150099,,
28/04/2020,New York,36,295106,17638,549888,51673,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.015169768,,
29/04/2020,New York,36,299691,18015,572790,53238,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.015405457,,
30/04/2020,New York,36,304372,18321,596264,54771,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.015646081,,
01/05/2020,New York,36,308314,18610,619124,56187,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.015848718,,
02/05/2020,New York,36,312977,18909,646094,57540,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.016088417,,
03/05/2020,New York,36,316415,19189,669496,58950,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.016265145,,
04/05/2020,New York,36,318953,19415,688357,58950,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.01639561,,
05/05/2020,New York,36,321192,19645,707707,58950,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.016510705,,
06/05/2020,New York,36,323978,19877,731943,54597,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.016653918,,
07/05/2020,New York,36,327649,20828,762267,55547,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.016842623,,
08/05/2020,New York,36,330407,21045,791136,56378,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.016984397,,
09/05/2020,New York,36,333122,21271,820646,57180,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.01712396,,
10/05/2020,New York,36,335395,21478,847603,58006,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.017240802,,
11/05/2020,New York,36,337055,21640,867596,58363,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.017326134,,
12/05/2020,New York,36,338485,21845,886628,58679,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.017399642,,
13/05/2020,New York,36,340661,22013,918246,59193,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.017511498,,
14/05/2020,New York,36,343051,22170,955706,59758,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.017634355,,
15/05/2020,New York,36,345813,22304,992235,60302,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.017776334,,
16/05/2020,New York,36,348232,22478,1030485,60796,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.017900682,,
17/05/2020,New York,36,350121,22619,1063275,61381,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.017997785,,
18/05/2020,New York,36,351371,22729,1088186,61681,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.01806204,,
19/05/2020,New York,36,352845,22843,1114894,61886,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.01813781,,
20/05/2020,New York,36,354370,22976,1151466,61886,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.018216202,,
21/05/2020,New York,36,356458,23083,1198597,62826,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.018323535,,
22/05/2020,New York,36,358154,23195,1242639,63292,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.018410717,,
23/05/2020,New York,36,359926,23282,1292135,63292,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.018501805,,
24/05/2020,New York,36,361515,23391,1338311,64080,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.018583487,,
25/05/2020,New York,36,362764,23488,1376685,64280,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.018647691,,
26/05/2020,New York,36,363836,23564,1410292,64443,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.018702797,,
27/05/2020,New York,36,364965,23643,1446579,64632,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.018760833,,
28/05/2020,New York,36,366733,23722,1510056,64954,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.018851716,,
29/05/2020,New York,36,368284,23780,1575846,65289,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.018931444,,
30/05/2020,New York,36,369660,23848,1635721,65609,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019002177,,
31/05/2020,New York,36,370770,23905,1693055,65934,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019059235,,
01/06/2020,New York,36,371711,23959,1742066,66110,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019107607,,
02/06/2020,New York,36,373040,24023,1794791,66262,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019175924,,
03/06/2020,New York,36,374085,24079,1855388,66502,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019229641,,
04/06/2020,New York,36,375133,24133,1917899,66756,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019283513,,
05/06/2020,New York,36,376208,24175,1983304,66992,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019338773,,
06/06/2020,New York,36,377316,24212,2060091,67261,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019395729,,
07/06/2020,New York,36,378097,24259,2119745,67544,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019435876,,
08/06/2020,New York,36,378799,24299,2177097,67687,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019471962,,
09/06/2020,New York,36,379482,24348,2226387,67808,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019507071,,
10/06/2020,New York,36,380156,24404,2288010,68019,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019541718,,
11/06/2020,New York,36,380892,24442,2348113,68211,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019579552,,
12/06/2020,New York,36,381714,24495,2419686,68399,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019621806,,
13/06/2020,New York,36,382630,24527,2489610,68584,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019668892,,
14/06/2020,New York,36,383324,24551,2551275,68761,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019704567,,
15/06/2020,New York,36,383944,24579,2607266,68851,67274,"$63,000 - $75,000",55.47,7,39,40,7,0.019736438,,
09/03/2020,Nebraska,31,3,0,36,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,1.55086E-06,,
10/03/2020,Nebraska,31,3,0,47,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,1.55086E-06,,
11/03/2020,Nebraska,31,5,0,47,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,2.58477E-06,,
12/03/2020,Nebraska,31,10,0,80,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,5.16954E-06,,
13/03/2020,Nebraska,31,13,0,80,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,6.7204E-06,,
14/03/2020,Nebraska,31,14,0,80,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,7.23736E-06,,
15/03/2020,Nebraska,31,17,0,80,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,8.78822E-06,,
16/03/2020,Nebraska,31,18,0,170,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,9.30517E-06,,
17/03/2020,Nebraska,31,21,0,206,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,1.0856E-05,,
18/03/2020,Nebraska,31,24,0,206,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,1.24069E-05,,
19/03/2020,Nebraska,31,27,0,240,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,1.39578E-05,,
20/03/2020,Nebraska,31,32,0,240,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,1.65425E-05,,
21/03/2020,Nebraska,31,38,0,356,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,1.96443E-05,,
22/03/2020,Nebraska,31,48,0,356,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,2.48138E-05,,
23/03/2020,Nebraska,31,50,0,356,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,2.58477E-05,,
24/03/2020,Nebraska,31,52,0,975,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,2.68816E-05,,
25/03/2020,Nebraska,31,61,0,1304,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,3.15342E-05,,
26/03/2020,Nebraska,31,73,0,1584,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,3.77376E-05,,
27/03/2020,Nebraska,31,85,0,1761,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,4.39411E-05,,
28/03/2020,Nebraska,31,96,2,1904,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,4.96276E-05,,
29/03/2020,Nebraska,31,108,2,1968,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,5.5831E-05,,
30/03/2020,Nebraska,31,145,2,2584,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,7.49583E-05,,
31/03/2020,Nebraska,31,172,3,2931,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,8.89161E-05,,
01/04/2020,Nebraska,31,210,4,3475,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.00010856,,
02/04/2020,Nebraska,31,246,5,3978,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000127171,,
03/04/2020,Nebraska,31,279,6,4487,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.00014423,,
04/04/2020,Nebraska,31,321,6,5058,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000165942,,
05/04/2020,Nebraska,31,363,8,5558,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000187654,,
06/04/2020,Nebraska,31,409,8,6378,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000211434,,
07/04/2020,Nebraska,31,447,10,6811,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000231078,,
08/04/2020,Nebraska,31,519,12,7442,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000268299,,
09/04/2020,Nebraska,31,567,14,8116,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000293113,,
10/04/2020,Nebraska,31,635,15,8719,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000328266,,
11/04/2020,Nebraska,31,700,17,9285,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000361868,,
12/04/2020,Nebraska,31,791,17,9900,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000408911,,
13/04/2020,Nebraska,31,814,17,10158,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000420801,,
14/04/2020,Nebraska,31,871,18,10486,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000450267,,
15/04/2020,Nebraska,31,901,20,10828,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000465776,,
16/04/2020,Nebraska,31,952,21,11342,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.00049214,,
17/04/2020,Nebraska,31,1066,24,12038,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000551073,,
18/04/2020,Nebraska,31,1138,24,12539,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000588294,,
19/04/2020,Nebraska,31,1287,28,13288,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.00066532,,
20/04/2020,Nebraska,31,1474,28,14206,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.00076199,,
21/04/2020,Nebraska,31,1648,33,14724,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.00085194,,
22/04/2020,Nebraska,31,1722,38,14957,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000890195,,
23/04/2020,Nebraska,31,1813,45,15547,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.000937238,,
24/04/2020,Nebraska,31,2124,47,16488,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.00109801,,
25/04/2020,Nebraska,31,2421,50,17552,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.001251546,,
26/04/2020,Nebraska,31,2732,53,18496,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.001412318,,
27/04/2020,Nebraska,31,3028,56,19335,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.001565337,,
28/04/2020,Nebraska,31,3358,55,20247,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.001735932,,
29/04/2020,Nebraska,31,3374,55,20257,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.001744203,,
30/04/2020,Nebraska,31,3784,68,21537,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.001956154,,
01/05/2020,Nebraska,31,4281,70,23104,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.00221308,,
02/05/2020,Nebraska,31,4838,73,24510,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.002501024,,
03/05/2020,Nebraska,31,5326,76,25936,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.002753297,,
04/05/2020,Nebraska,31,5910,78,27844,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.003055198,,
05/05/2020,Nebraska,31,6083,78,28526,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.003144631,,
06/05/2020,Nebraska,31,6438,82,29690,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.00332815,,
07/05/2020,Nebraska,31,6771,86,30987,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.003500296,,
08/05/2020,Nebraska,31,7190,90,33222,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.003716899,,
09/05/2020,Nebraska,31,7831,92,35145,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.004048267,,
10/05/2020,Nebraska,31,8234,96,37335,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.004256599,,
11/05/2020,Nebraska,31,8315,98,37924,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.004298473,,
12/05/2020,Nebraska,31,8572,100,39371,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.00443133,,
13/05/2020,Nebraska,31,8692,103,41033,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.004493364,,
14/05/2020,Nebraska,31,9075,107,44266,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.004691358,,
15/05/2020,Nebraska,31,9416,113,47799,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.004867639,,
16/05/2020,Nebraska,31,9772,119,50206,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.005051675,,
17/05/2020,Nebraska,31,10220,123,55420,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.00528327,,
18/05/2020,Nebraska,31,10348,123,57153,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.00534944,,
19/05/2020,Nebraska,31,10625,125,59359,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.005492637,,
20/05/2020,Nebraska,31,10846,132,61289,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.005606883,,
21/05/2020,Nebraska,31,11122,138,64518,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.005749563,,
22/05/2020,Nebraska,31,11425,143,66994,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.0059062,,
23/05/2020,Nebraska,31,11662,147,68320,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.006028718,,
24/05/2020,Nebraska,31,11989,147,71216,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.006197762,,
25/05/2020,Nebraska,31,12134,150,73598,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.00627272,,
26/05/2020,Nebraska,31,12355,150,75687,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.006386967,,
27/05/2020,Nebraska,31,12619,153,77802,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.006523443,,
28/05/2020,Nebraska,31,12976,163,80004,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.006707995,,
29/05/2020,Nebraska,31,13261,164,81542,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.006855327,,
30/05/2020,Nebraska,31,13654,170,85354,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.00705849,,
31/05/2020,Nebraska,31,13905,170,87237,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.007188246,,
01/06/2020,Nebraska,31,14101,170,89564,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.007289569,,
02/06/2020,Nebraska,31,14345,178,92073,0,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.007415705,,
03/06/2020,Nebraska,31,14611,181,95355,6743,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.007553215,,
04/06/2020,Nebraska,31,14866,187,97389,7005,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.007685039,,
05/06/2020,Nebraska,31,15117,186,99705,7598,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.007814794,,
06/06/2020,Nebraska,31,15379,186,102168,7957,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.007950236,,
07/06/2020,Nebraska,31,15543,188,104226,8255,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.008035016,,
08/06/2020,Nebraska,31,15634,188,105773,8455,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.008082059,,
09/06/2020,Nebraska,31,15752,188,106940,8637,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.00814306,,
10/06/2020,Nebraska,31,15883,191,109279,8820,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.008210781,,
11/06/2020,Nebraska,31,16025,195,111637,8946,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.008284188,,
12/06/2020,Nebraska,31,16315,212,114458,9229,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.008434105,,
13/06/2020,Nebraska,31,16513,216,117864,9610,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.008536462,,
14/06/2020,Nebraska,31,16633,216,119482,9879,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.008598496,,
15/06/2020,Nebraska,31,16725,216,121030,10121,67575,"$63,000 - $75,000",59.04,9,14,18,9,0.008646056,,
09/03/2020,Iowa,19,3,0,26,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,9.50851E-07,,
10/03/2020,Iowa,19,8,0,32,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,2.5356E-06,,
11/03/2020,Iowa,19,13,0,46,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,4.12035E-06,,
12/03/2020,Iowa,19,14,0,67,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,4.4373E-06,,
13/03/2020,Iowa,19,16,0,83,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,5.0712E-06,,
14/03/2020,Iowa,19,17,0,83,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,5.38815E-06,,
15/03/2020,Iowa,19,18,0,83,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,5.7051E-06,,
16/03/2020,Iowa,19,22,0,83,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,6.9729E-06,,
17/03/2020,Iowa,19,23,0,83,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,7.28985E-06,,
18/03/2020,Iowa,19,29,0,83,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,9.19156E-06,,
19/03/2020,Iowa,19,38,0,83,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,1.20441E-05,,
20/03/2020,Iowa,19,45,0,642,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,1.42628E-05,,
21/03/2020,Iowa,19,68,0,1049,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,2.15526E-05,,
22/03/2020,Iowa,19,90,0,1215,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,2.85255E-05,,
23/03/2020,Iowa,19,105,0,2043,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,3.32798E-05,,
24/03/2020,Iowa,19,124,0,2315,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,3.93018E-05,,
25/03/2020,Iowa,19,145,1,2578,0,68718,"$63,000 - $75,000",57.88,16,10,10,8,4.59578E-05,,
26/03/2020,Iowa,19,179,1,2578,15,68718,"$63,000 - $75,000",57.88,16,10,10,8,5.67341E-05,,
27/03/2020,Iowa,19,235,3,3740,18,68718,"$63,000 - $75,000",57.88,16,10,10,8,7.44833E-05,,
28/03/2020,Iowa,19,298,3,4375,15,68718,"$63,000 - $75,000",57.88,16,10,10,8,9.44512E-05,,
29/03/2020,Iowa,19,336,4,5013,17,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000106495,,
30/03/2020,Iowa,19,424,6,6162,23,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000134387,,
31/03/2020,Iowa,19,497,7,6888,33,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000157524,,
01/04/2020,Iowa,19,549,9,7304,118,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000174006,,
02/04/2020,Iowa,19,614,11,8054,46,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000194607,,
03/04/2020,Iowa,19,699,11,8754,188,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000221548,,
04/04/2020,Iowa,19,786,14,9454,188,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000249123,,
05/04/2020,Iowa,19,868,22,9973,188,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000275113,,
06/04/2020,Iowa,19,946,25,10653,284,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000299835,,
07/04/2020,Iowa,19,1048,26,11670,341,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000332164,,
08/04/2020,Iowa,19,1145,27,12821,431,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000362908,,
09/04/2020,Iowa,19,1270,29,13703,476,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000402527,,
10/04/2020,Iowa,19,1388,31,14565,506,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000439927,,
11/04/2020,Iowa,19,1510,34,15622,585,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000478595,,
12/04/2020,Iowa,19,1587,41,16005,674,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000503,,
13/04/2020,Iowa,19,1710,43,16986,741,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000541985,,
14/04/2020,Iowa,19,1899,49,16986,741,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000601888,,
15/04/2020,Iowa,19,1995,53,17874,908,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000632316,,
16/04/2020,Iowa,19,2141,60,18534,987,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.00067859,,
17/04/2020,Iowa,19,2332,64,19460,1007,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000739128,,
18/04/2020,Iowa,19,2513,74,20434,1095,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000796496,,
19/04/2020,Iowa,19,2902,75,21648,1171,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.000919789,,
20/04/2020,Iowa,19,3159,79,22661,1235,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.001001246,,
21/04/2020,Iowa,19,3641,83,23974,1293,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.001154016,,
22/04/2020,Iowa,19,3748,90,24496,1428,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.001187929,,
23/04/2020,Iowa,19,3924,96,25338,1492,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.001243713,,
24/04/2020,Iowa,19,4445,107,27528,1604,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.001408844,,
25/04/2020,Iowa,19,5092,112,29258,1723,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.00161391,,
26/04/2020,Iowa,19,5476,118,30614,1900,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.001735619,,
27/04/2020,Iowa,19,5868,127,32282,2021,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.001859864,,
28/04/2020,Iowa,19,6376,136,33447,2164,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.002020874,,
29/04/2020,Iowa,19,6843,148,34494,2428,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.00216889,,
30/04/2020,Iowa,19,7145,162,35522,2697,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.002264609,,
01/05/2020,Iowa,19,7884,170,37708,2899,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.002498835,,
02/05/2020,Iowa,19,8641,175,37708,3156,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.002738766,,
03/05/2020,Iowa,19,9169,184,44017,3325,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.002906116,,
04/05/2020,Iowa,19,9703,188,47458,3486,68718,"$63,000 - $75,000",57.88,16,10,10,8,0.003075368,,
